Id,State,PostalCode,Categories,PriceRangeMax
1939,SC,29072,"Pizza Place,Lexington Restaurants",25
1940,SC,29907,"Pizza Place,Italian Restaurants,Pizza,Restaurants",25
1941,SC,29615,Pizza Place,40
1942,SD,57702,Pizza Place,25
1943,SD,57105,"Pizza,Restaurant,Pizza Place,Restaurants",40
1944,TN,37411,Pizza Place,25
1945,TN,37203,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",25
1946,TN,37027,Pizza Place,25
1947,TN,37311,Pizza Place,25
1948,TN,38111,Pizza Place,40
1949,TN,37067,"Wings Joint,Pizza Place",25
1950,TN,37312,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place",25
1951,TN,37919,"Pizza,Restaurant,Italian,Pizza Place,Restaurants",40
1952,TN,37090,Pizza Place,25
1953,TN,37076,"Italian Restaurant,Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
1954,TN,37919,Pizza Place,25
1955,TN,37221,"Restaurant,Pizza Place",25
1956,TN,37402,"Restaurant,Pizza Place,Pizza Place Downtown Chattanooga",25
1957,TN,37922,"Restaurant,Pizza Place",25
1958,TN,37064,Pizza Place,25
1959,TN,37221,"Restaurant,Pizza Place",25
1960,TN,37738,Pizza Place,25
1961,TN,37363,Pizza Place,25
1962,TN,37919,"Pizza,Pizza Place",25
1963,TN,37405,Pizza Place,40
1964,TN,37760,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",25
1965,TN,37040,Pizza Place,25
1966,TN,37072,"Pizza Place,Restaurants,Restaurant",25
1967,TN,37086,"Pizza Place,Pizza,Italian Restaurants,Restaurants",25
1968,TN,37203,"Pizza Place,Restaurants,Italian Restaurants,Pizza,Restaurant",25
1969,TN,37643,Pizza Place,25
1970,TX,79912,"Restaurant,Pizza Place,Restaurants",25
1971,TX,76010,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
1972,TX,77064,Pizza Place,25
1973,TX,79606,"Pizza Place,Restaurants",25
1974,TX,77706,"Pizza,Restaurant,Italian Restaurant,Pizza Place",25
1975,TX,78205,"Italian Restaurant,Pizza Place",40
1976,TX,78734,"Italian Restaurant,Pizza Place",40
1977,TX,75230,"Pizza,Restaurant,Pizza Restaurants,Italian restaurants,Pizza Place,Restaurants",25
1978,TX,78225,"Pizza,Restaurant,Pizza Place Palm Heights,Pizza Place,Restaurants",25
1979,TX,78613,Pizza Place,25
1980,TX,75209,"Italian Restaurant,Pizza Place",40
1981,TX,76006,"Pizza Place North Arlington,Pizza Place",25
1982,TX,75028,"Pizza,Take Out Restaurants,Pizza Place,Restaurants",25
1983,TX,77380,"Pizza Place,Restaurants",40
1984,TX,75098,"Italian Restaurant,Pizza Place",40
1985,TX,78746,"Italian Restaurant,Pizza Place",40
1986,TX,78108,"Italian Restaurant,Pizza Place",25
1987,TX,78230,"Restaurant,Pizza Place",25
1988,TX,78216,Pizza Place,40
1989,TX,78726,Pizza Place,25
1990,TX,75209,"Pizza,Restaurant,Pizza Restaurants,Italian restaurants,Pizza Place,Restaurants",25
1991,TX,77087,Pizza Place,25
1992,TX,76248,Pizza Place,25
1993,TX,78759,Pizza Place,25
1994,TX,78745,"Restaurant,Pizza Place",40
1995,TX,77007,"Pizza,Restaurant,Buffet,Pizza Place,Restaurants",40
1996,TX,75094,"Restaurant,Pizza Place",30
1997,TX,77056,"Italian Restaurant,Pizza Place",40
1998,TX,75006,"Restaurant,Pizza Place",25
1999,TX,75201,"Italian Restaurant,Pizza Place",40
2000,TX,75002,"Restaurant,Pizza Place",25
2001,TX,77531,Pizza Place,25
2002,TX,77586,"Pizza,Restaurant,Pizza Place,Restaurants",25
2003,TX,76086,"Restaurant,Pizza Place",25
2004,TX,77098,"Pizza,Restaurant,Pizza Place,Restaurants",25
2005,TX,76051,"Pizza,Grapevine Restaurants,Pizza Place,Restaurants",25
2006,TX,77808,"Restaurant,Pizza Place,Restaurants",25
2007,TX,75093,"Pizza,Caterers,Italian restaurants,Pizza Place,Restaurants",25
2008,TX,78245,"Italian Restaurant,Pizza Place",25
2009,TX,79102,"Pizza,Carry-out food,Pizza Place,Restaurants",25
2010,TX,79762,"Pizza Place,Restaurant",25
2011,TX,75482,"Restaurant,Pizza Place,Restaurants",25
2012,TX,78702,"Pizza,Restaurant,Spa,Pizza Place,Restaurants",25
2013,TX,76248,"Pizza,Restaurant,Pizza Place,Restaurants",25
2014,TX,77030,"Pizza,Pizza Restaurants,Restaurant,Pizza Place,Restaurants",25
2015,TX,76107,"Pizza,Pizza Place Ridglea North,Pizza Place,Restaurants",25
2016,TX,75230,"Pizza,Pizza Restaurants,International restaurants,Bakery,Pizza Place,Restaurants",25
2017,TX,75246-1522,"Restaurant,Pizza Place,Restaurants",25
2018,TX,76107-9301,"Pizza Place,Foods",25
2019,TX,77095,"Chinese Restaurant,Pizza Place",25
2020,TX,78666,Pizza Place,25
2021,TX,77079,"Restaurant,Pizza Place,Arcade",25
2022,TX,78758,"Restaurant,Pizza Place",25
2023,TX,77379,"Restaurant,Pizza Place",25
2024,TX,77381,"Restaurant,Pizza Place",25
2025,TX,78745,"Restaurant,Pizza Place",25
2026,TX,75150,"Restaurant,Pizza Place",25
2027,TX,75961,"Restaurant,Pizza Place",25
2028,TX,78212,"Pizza,Restaurant,Pizza Place,Restaurants",55
2029,TX,75082,"Restaurant,Pizza Place",25
2030,TX,75202,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",25
2031,TX,75801,"Restaurant,Pizza Place,Restaurants",25
2032,TX,78727,"Pizza,Restaurant,Chain Restaurant,Pizza Place",25
2033,TX,77494,"Restaurant,Pizza Place",40
2034,TX,77479,"Restaurant,Pizza Place",40
2035,TX,78731,"Pizza,Restaurant,Bar,American,Deli & Sandwich,wich Place,Sandwich Place, Bar, and Pizza Place,Pizza Place",25
2036,TX,78613,"Restaurant,Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
2037,TX,78218,"Pizza,Restaurant,Pizza Place,Pizza Place Sunrise,Restaurants,Italian Restaurants",25
2038,TX,76244,"Restaurant,Pizza Place",25
2039,TX,76008,"Pizza,Restaurant,Pizza Place,Restaurants",25
2040,TX,78258,"Restaurant,pizza place",25
2041,TX,75703,"Restaurant,Pizza Place",25
2042,TX,78216-6164,"Pizza,Restaurant,Pizza Place,Restaurants",55
2043,TX,77429,"Pizza,Restaurant,International restaurants,Pizza Place and Salad Place,Salad Place,Italian restaurants,Pizza Place,Restaurants",40
2044,TX,75228,"Italian Restaurant,Restaurant,Pizza Place and Italian Restaurant,Pizza Place",25
2045,TX,75254,"Restaurant,Pizza Restaurants,Pizza Place,Restaurants",25
2046,TX,78759,"Pizza,Restaurant,Austin Restaurants,Pizza Place",25
2047,TX,79912,"Pizza,Restaurant,Pizza Place and Sandwich Place,wich Place,Take Out Restaurants,Pizza Place,Restaurants",25
2048,TX,75219,"Italian Restaurant,Restaurant,Pizza Place,Italian Restaurant and Pizza Place",25
2049,TX,75039,"Restaurant,Pizza Place",25
2050,TX,78412,"Restaurant,Pizza Place",25
2051,TX,75010,"Restaurant,Pizza Place",25
2052,TX,77479,"Restaurant,Pizza Place",25
2053,TX,76107,"Pizza,Restaurant,Pizza Place,Restaurants",25
2054,TX,77339,"Restaurant,Pizza Place",40
2055,TX,78240,"Pizza,Restaurant,Pizza Place,Restaurants",25
2056,TX,78701,"Restaurant,Pizza Place",25
2057,TX,75034,"Restaurant,pizza place",40
2058,TX,75206,"Italian Restaurant,Pizza Place",40
2059,TX,78750,"Italian Restaurant,Pizza Place",40
2060,TX,76107,Pizza Place,25
2061,TX,78411,"American Restaurant,Pizza Place",25
2062,TX,75093,Pizza Place,25
2063,TX,79902,"Pizza,Restaurant,Pizza Place,Restaurants",25
2064,TX,76103,"Restaurant,Pizza Place",25
2065,TX,78702,"Restaurant,Pizza Place",25
2066,TX,79902,"Restaurant,Pizza Place",25
2067,TX,75205,"Pizza,Restaurant,Italian,Pizza Place,Greek",40
2068,TX,78154,Pizza Place,25
2069,TX,77546,Pizza Place,25
2070,TX,78212,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place,Pizza Place and Italian Restaurant Tobin Hill",25
2071,TX,78613,Pizza Place,25
2072,TX,77096,"Pizza,Italian Restaurant,Restaurant,Pizza Place",40
2073,TX,75070,"Pizza,Restaurant,Pizza Place,Restaurants",40
2074,TX,77584,"Italian Restaurant,Pizza Place",25
2075,TX,77006,"Pizza,Restaurant,Pizza Restaurants,Pizza Place,Restaurants",25
2076,TX,75204,"Pizza,Restaurant,Pizza Restaurants,Caterers,Pizza Place,Restaurants,Italian Restaurants",25
2077,TX,75034,Pizza Place,25
2078,TX,77356,"Pizza Place,Restaurants,Pizza,Take Out Restaurants",25
2079,TX,77379,Pizza Place,25
2080,TX,75081,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",25
2081,TX,75150,"Italian Restaurant,Pizza Place,Restaurant,Italian Restaurant and Pizza Place",40
2082,TX,75201,"Italian Restaurant,Pizza Place,Restaurant,Pizza,Restaurants,Italian Restaurant and Pizza Place,Pizza Restaurants,Italian Restaurants",25
2083,TX,75206,Pizza Place,25
2084,TX,77004,"Pizza Place,Restaurant,Pizza,Pizza Place Greater Third Ward",25
2085,TX,76132,"Sports Bar,Pizza Place,Sports Bar and Pizza Place City View,Sports Bar and Pizza Place",40
2086,TX,77070,"Pizza Place,Restaurants",25
2087,TX,75067,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",25
2088,TX,78504,Pizza Place,25
2089,TX,78701,"Pizza Place,Restaurants",25
2090,TX,77380,"Pizza Place,Pizza Place Town Center",40
2091,TX,78681,"Pizza Place,Pizza,Restaurants",25
2092,TX,75024,Pizza Place,25
2093,TX,78757,Pizza Place,40
2094,TX,78660,Pizza Place,25
2095,TX,78216,Pizza Place,25
2096,TX,78741,"Pizza Place,Take Out Restaurants,Restaurants,Pizza",25
2097,TX,77459,Pizza Place,25
2098,TX,75670,"Pizza Place,Pizza,Italian Restaurants,Restaurants,Restaurant",25
2099,TX,78751,"Pizza Place,Restaurant",25
2100,TX,78745,"Pizza Place,Restaurant,Pizza",25
2101,TX,75022,Pizza Place,25
2102,TX,79412,Pizza Place,25
2103,TX,77030,"Pizza Place,Restaurant,Pizza,Restaurants,Pizza Restaurants",25
2104,TX,75071,"Pizza Place,Restaurants,Pizza,Take Out Restaurants",25
2105,TX,75022,"Pizza Place,Take Out Restaurants,Restaurants,Pizza",25
2106,TX,77085,"Pizza Place,Pizza Delivery,Take Out,Pizza Restaurants,Pizza Place Southwest Houston",25
2107,TX,77039,"Pizza Place,Restaurants,Pizza Delivery,Take Out,Pizza Restaurants",25
2108,TX,77057,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place Great Uptown,Italian Restaurant and Pizza Place",40
2109,UT,84047,"Pizza,Restaurant,Pizza Place,Restaurants",25
2110,UT,84075,"Pizza,Pasta,Pizza Place,Restaurants,Sandwich Shops",25
2111,UT,84074,Pizza Place,25
2112,UT,84098,"Restaurant,Pizza Place",40
2113,UT,84088,"Restaurant,Pizza Place",25
2114,UT,84109,"Pizza,Restaurant,Pizza Place,Restaurants",25
2115,UT,84111,"Pizza,Pizza Place,Restaurants,Italian Restaurants",40
2116,UT,84060,"Pizza,Pizza Place,Restaurants",25
2117,UT,84065-2324,"Brick Pizza Oven,Pizza Place",25
2118,UT,84094,"Restaurant,Pizza Place",25
2119,UT,84095,"Restaurant,Pizza Place",25
2120,UT,84119,"Restaurant,Pizza Place",25
2121,UT,84606,Pizza Place,25
2122,UT,84101,"Restaurant,Pizza Place",40
2123,UT,84102,"Restaurant,Pizza Place Central City,Pizza Place",25
2124,UT,84106,"Pizza Place,Restaurants",40
2125,VA,23114,"Pizza,Restaurant,Pizza Place Midlothian,Pizza Place,Restaurants,Italian Restaurants",25
2126,VA,23707,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
2127,VA,23060,"Italian Restaurant,Pizza Place",25
2128,VA,22304,"Pizza,Carry-out food,Pizza Place,Restaurants",25
2129,VA,22205,Pizza Place,40
2130,VA,23005,Pizza Place,25
2131,VA,24572,"Pizza,Carry-out food,Pizza Place,Restaurants",25
2132,VA,23803,"Italian Restaurant,Pizza Place",40
2133,VA,23661,"Pizza,Carry-out food,Pizza Place,Restaurants",25
2134,VA,22304,Pizza Place,25
2135,VA,23451,Pizza Place,25
2136,VA,23456,Pizza Place,25
2137,VA,20155,"Restaurant,Pizza Place,Restaurants",25
2138,VA,22903,"Pizza,Restaurant,Pizza Place,Pizza Place Barracks Road,Restaurants",40
2139,VA,22150,"Restaurant,Pizza Place",25
2140,VA,23072,"Pizza,Italian Restaurant,Pizza Place,Restaurants",25
2141,VA,22302,"Pizza,American restaurants,Pizza Place,Restaurants",40
2142,VA,22201,"Department stores,Pizza,Restaurant,Pizza Place,Restaurants",25
2143,VA,22003,"Italian Restaurant,Pizza Place",25
2144,VA,23451,Pizza Place,25
2145,VA,23451,Pizza Place,25
2146,VA,22801,"Pizza,Restaurant,Caterers,Pizza Place,Restaurants",25
2147,VA,23220,"Pizza,Restaurant,Pizza Restaurants,American restaurants,Pizza Place,Restaurants",25
2148,VA,24013,Pizza Place,20
2149,VA,23322,"Pizza,Caterers,Pizza Place,Restaurants,Sandwich Shops",25
2150,VA,22191,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Woodbridge,Restaurant",40
2151,VA,23502,Pizza Place,25
2152,VA,23508,"Pizza,Caterers,Pizza Place and Cafeteria,Pizza Place,Cafeteria,Restaurants",25
2153,VA,22202,"Pizza,Restaurant,Pizza Place,Restaurants",25
2154,VA,23233,"Pizza,Pizza Place,Restaurants,Ice Cream Shop",25
2155,VA,22207,"Restaurant,Pizza Place",40
2156,VA,22209,"Italian Restaurant,Restaurant,Pizza Place,Italian Pizza",40
2157,VA,23225,"Restaurant,Pizza Place",25
2158,VA,20155,Pizza Place,25
2159,VA,22310,"Pizza,Restaurant,Greek Restaurants,Pizza Place,Restaurants",25
2160,VA,22303,"Restaurant,Pizza Place",25
2161,VA,23510,"Restaurant,Pizza Place",25
2162,VA,24210,"Restaurant,Art Gallery,Pizza Place,Pizza Place and Art Gallery",25
2163,VA,22602,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",25
2164,VA,23233,Pizza Place,25
2165,VA,20136,Pizza Place,40
2166,VA,20176,"Restaurant,Pizza Place",25
2167,VA,22301,Pizza Place,25
2168,VA,20152,"Restaurant,Pizza Place,Pizza Place South Riding Market Square",25
2169,VA,23454,Pizza Place,40
2170,VA,23455,Pizza Place,25
2171,VA,23452,Pizza Place,25
2172,VA,23452,"Pizza Place,Restaurant",40
2173,VA,22312,Pizza Place,25
2174,VA,20170,"Italian Restaurant,Pizza Place",40
2175,VA,23294,Pizza Place,25
2176,VA,23235,"Pizza Place,Restaurants",25
2177,VA,23336,Pizza Place,25
2178,VA,23225,"Pizza Place,Carry-out food,Pizza,Restaurants",25
2179,VA,24179,Pizza Place,25
2180,VA,23220,"Restaurants,Pizza Place The Fan,Pizza Place",40
2181,VA,23824,Pizza Place,25
2182,VA,23112,"Pizza Place,Restaurants",25
2183,WA,98042,"Burger Joint,Pizza Place",25
2184,WA,98012,"Burger Joint,Pizza Place",40
2185,WA,98516,Pizza Place,40
2186,WA,99206,Pizza Place,25
2187,WA,99338,"Burger Joint,Pizza Place",25
2188,WA,98040,"Restaurant,Pizza Place and Food Truck,Pizza Place,Food Truck",25
2189,WA,98122,"Pizza Place Capitol Hill,Pizza Place",25
2190,WA,99201,"Restaurant,Pizza Place",25
2191,WA,98109,Pizza Place,25
2192,WA,98109,"Pizza Place East Queen Anne,Pizza Place,Restaurants",26
2193,WA,98406,"Restaurant,Pizza Place",25
2194,WA,98371,"Restaurant,Pizza Place",25
2195,WA,98686,"Restaurant,Pizza Place",25
2196,WA,98105,Pizza Place,25
2197,WA,98275,Pizza Place,25
2198,WA,98109,"Pizza Place Lower Queen Anne,Pizza Place",35
2199,WA,99201,"Restaurant,Pizza Place,Pizza Place Riverside,Restaurants",25
2200,WA,98632,"Pizza,Pizza Place,Restaurants",25
2201,WA,98501,"Restaurant,Pizza Place,Restaurants",25
2202,WA,98052,"Pizza,American restaurants,Pizza Place,Restaurants",25
2203,WA,98121,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",25
2204,WA,98133-4415,"Pizza,Restaurant,Pizza Place,Restaurants",40
2205,WA,98103,"Pizza,Restaurant,Italian,Greek Restaurant,Pizza Place",22
2206,WA,98166-2260,"Pizza,Pizza Place",40
2207,WA,98036,"Italian Restaurant,Pizza Place",40
2208,WA,98037,Pizza Place,25
2209,WA,99223,"Restaurant,Pizza Place,Pub",40
2210,WA,98373,"Restaurant,Pizza Place",25
2211,WA,98201,"Pizza,American Restaurants,Restaurant,Pizza Place,Restaurants",25
2212,WA,98597,"Italian Restaurant,Restaurant,Pizza Place,Italian Restaurant and Pizza Place",40
2213,WA,98201,"Restaurant,Pizza Place",25
2214,WA,98444,"Restaurant,Pizza Place",25
2215,WA,98126,Pizza Place,25
2216,WA,98116,Pizza Place,25
2217,WA,98661,"Restaurant,Pizza Place",25
2218,WA,98682,"Restaurant,Pizza Place",25
2219,WA,98683,"Restaurant,Pizza Place",25
2220,WA,98105,"Pizza,Pizza Place,Restaurants,Italian Restaurants",25
2221,WA,98117,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",25
2222,WA,98020,Pizza Place,25
2223,WA,98007,"Restaurant,Pizza Place",25
2224,WA,98116,"Pizza Place,Restaurants,Pizza Place Alki",40
2225,WA,98597,Pizza Place,25
2226,WA,98012,Pizza Place,25
2227,WA,98684,Pizza Place,25
2228,WA,98109,"Pizza Place,Restaurant",25
2229,WA,98116,"Pizza Place,Bar",40
2230,WA,98406,Pizza Place,40
2231,WA,98108,"Pizza Place,Pizza Place Georgetown",40
2232,WA,98072,"Pizza Place,Restaurant",25
2233,WA,99301,Pizza Place,25
2234,WA,98908,"Pizza Place,American",25
2235,WA,98019,Pizza Place,25
2236,WA,98373,"Pizza Place,Burger Joint,Pizza Place and Burger Joint",25
2237,WI,53235,"Restaurant,Pizza Place",25
2238,WI,53703,Pizza Place,25
2239,WI,53228,"American Restaurant,Pizza Place",25
2240,WI,54016,"Pizza,Restaurant,Pizza Place,Restaurants",25
2241,WI,53151,Pizza Place,25
2242,WI,54935,"Restaurant,Pizza Place",25
2243,WI,54130,"Sicilian Restaurant,Pizza Place,Pizza Restaurant",25
2244,WI,53222,"Restaurant,Pizza Place",25
2245,WI,53703,"Pizza Place,Pizza Place Tenney-Lapham",25
2246,WI,53590,"Restaurant,Pizza Place",25
2247,WI,53214,"Italian Restaurant,Pizza Place",25
2248,WI,54981,Pizza Place,25
2249,WI,54603,"Pizza,Pizza Place,Restaurants",25
2250,WI,54901,"Pizza Place,Catering,Restaurants",40
2251,WI,53405,"Pizza,Restaurant,Italian restaurants,Pizza Place,Restaurants",25
2252,WI,53212,"Pizza Place,Restaurants",25
2253,WI,53405,"Pizza Place,Catering,Restaurants",25
2254,WI,53110,"Restaurant,Pizza Place,Restaurants",25
2255,WI,54915,"Pizza,Take Out Restaurants,Pizza Place,Restaurants",25
2256,WI,53095,"Pizza,Karaoke,Pizza Place,Restaurants",25
2257,WI,54016,"Restaurant,Pizza Place",25
2258,WI,54868,"Restaurant,Pizza Place",25
2259,WI,53027,"Restaurant,Pizza Place",25
2260,WI,53188,"Restaurant,Pizza Place",25
2261,WI,54016,"Restaurant,Pizza Place",25
2262,WI,53217,"Restaurant,Pizza Place",25
2263,WI,54401,"Restaurant,Pizza Place",25
2264,WI,54703,"Restaurant,Pizza Place",25
2265,WI,53207,"Restaurant,Pizza Place,Restaurants",40
2266,WI,53226,"Restaurant,Pizza Place",25
2267,WI,53066,"Restaurant,Pizza Place",25
2268,WI,53207,"Restaurant,Pizza Place",40
2269,WI,53226,"Restaurant,Pizza Place",25
2270,WI,53024,"Restaurant,Pizza Place",25
2271,WI,54914,"Restaurant,Pizza Place Downtown Appleton,Pizza Place",40
2272,WI,54703,Pizza Place,25
2273,WI,53144,"Bar,Bar & Grills,Pizza Place,Pizza Place and Bar,Restaurants",25
2274,WI,53221,"Restaurant,Pizza Place",25
2275,WI,53715,"Pizza Place,Pizza,Caterers,Italian Restaurants,Restaurants",25
2276,WI,54703,"Pizza Place,Restaurants,Pizza Restaurants",25
2277,WV,26508,"Italian Restaurant,Pizza Place",25
2278,WV,25301,"Restaurant,Pizza Place Downtown Charleston,Pizza Place",40
2279,WV,26508,"Pizza,American restaurants,Pizza Place,Restaurants",25
2280,WV,26330,Pizza Place,25
2281,WV,25840,"Brewery,Restaurant,Pizza Place and Brewery,Pizza Place",40
2282,WV,25302,Pizza Place,25
2283,WV,25401,Pizza Place,25
